Game_Id,Name,Platform,Year_of_Release,Genre,Publisher,Critic_Score,Critic_Count,User_Score,Developer,Rating
74823,Shin Megami Tensei: Devil Survivor Overclocked,3DS,2011,Role-Playing,Ghostlight,78,27,8.2,Atlus,T
99304,NFL GameDay 2002,PS2,2001,Sports,Sony Computer Entertainment,51,18,4.6,Red Zone Entertainment,E
37925,Naruto: Clash of Ninja Revolution 2,Wii,2008,Fighting,Tomy Corporation,72,20,8.4,Eighting,T
97125,Turok: Evolution,GC,2002,Shooter,Acclaim Entertainment,70,19,7,Acclaim,M
60328,NCAA Football 08,PS3,2007,Sports,Electronic Arts,77,13,7.9,EA Sports,E
29729,Jam Sessions: Sing and Play Guitar (US sales),DS,2007,Misc,Ubisoft,72,24,7.5,Kemco,K-A
57823,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,PS2,2002,Strategy,Namco Bandai Games,72,24,7.5,Digital Embryo,AO
29737,Ice Age,GBA,2002,Action,Ubisoft,72,24,7.5,Blueside,K-A
83623,Sega Superstars Tennis,PS2,2008,Sports,Sega,70,9,8.3,Sumo Digital,E10+
95787,Headhunter,PS2,2002,Action,Sega,74,24,7.8,Amuze,M
34657,FIFA 14,Wii,2013,Sports,Electronic Arts,72,24,7.5,"Activision, Traveller's Tales",E
88116,Yoshi Touch & Go,DS,2005,Platform,Nintendo,72,24,7.5,Iridon Interactive AB,AO
39774,Viking: Battle for Asgard,PS3,2008,Action,Sega,65,38,7.4,Creative Assembly,M
53251,Rock Band 4,PS4,2015,Misc,Harmonix Music Systems,78,51,6.3,Harmonix Music Systems,T
31931,Shin Megami Tensei: Devil Summoner,SAT,1995,Role-Playing,Atlus,72,24,7.5,id Software,AO
24329,Junior Classic Games,DS,2009,Misc,Avanquest,72,24,7.5,Lead Pursuit,T
58976,Marvel Nemesis: Rise of the Imperfects,GC,2005,Fighting,Electronic Arts,54,19,5.7,"EA Canada, Nihilistic",T
86070,ESPN Extreme Games,PS,1994,Sports,Sony Computer Entertainment,72,24,7.5,Aspyr,M
59166,Brunswick Pro Bowling,Wii,2007,Sports,505 Games,52,11,5.4,Point of View,E
65289,Ninja: Shadow of Darkness,PS,1998,Action,Eidos Interactive,72,24,7.5,Blue Planet Software,E
67158,Wolfenstein: The New Order,X360,2014,Shooter,Bethesda Softworks,72,24,7.5,Mucky Foot Productions,M
57565,SD Gundam G Generation-F,PS,2000,Strategy,Namco Bandai Games,72,24,7.5,Tenky,AO
23321,Bratz: Rock Angelz,PS2,2005,Misc,THQ,60,7,5.1,Blitz Games,E
22209,FlatOut,PS2,2004,Racing,Empire Interactive,70,30,8.5,Bugbear,T
14223,Phoenix Wright: Ace Attorney - Dual Destinies,3DS,2013,Adventure,Capcom,72,24,7.5,ArenaNet,AO
52893,Battlefield 1,PC,2016,Shooter,Electronic Arts,88,54,7.6,EA DICE,M
89619,SSX 3,GC,2003,Sports,Electronic Arts,92,27,8.7,EA Canada,E
54643,Metal Gear Solid: Snake Eater 3D,3DS,2012,Action,Konami Digital Entertainment,78,46,7.8,Kojima Productions,M
75755,Raving Rabbids: Travel in Time 3D,3DS,2011,Platform,Ubisoft,72,24,7.5,NoWay Studio,RP
43666,NCAA Football 11,PS2,2010,Sports,Electronic Arts,72,24,7.5,WayForward,E
52079,Lilo & Stitch 2: HÃ¤msterviel Havoc,GBA,2004,Action,Disney Interactive Studios,72,24,7.5,Silicon Studio,K-A
55674,LocoRoco,PSP,2006,Platform,Sony Computer Entertainment,83,67,8.7,SCE Japan Studio,E
68329,Risk: Global Domination,PS2,2003,Strategy,Atari,60,9,8.8,Cyberlore Studios,T
72323,Deus Ex: Mankind Divided,PS4,2016,Role-Playing,Square Enix,84,59,7.6,Eidos Montreal,M
40845,Mobile Suit Gundam version 2.0,PS,1996,Action,Namco Bandai Games,72,24,7.5,Magenta Software,M
78576,FIFA 17,X360,2016,Sports,Electronic Arts,72,24,7.5,The Fun Pimps Entertainment LLC,AO
15155,Grandia Xtreme,PS2,2002,Role-Playing,Enix Corporation,68,16,6.5,Game Arts,T
35090,Tamagotchi Connection: Corner Shop 3,DS,2007,Simulation,Atari,72,24,7.5,Roxor Games,T
91771,Silent Scope,PS2,2000,Shooter,Konami Digital Entertainment,72,24,7.5,KCEA,T
16637,Final Fantasy Adventure,GB,1991,Role-Playing,SquareSoft,72,24,7.5,Pyro Studios,E
98492,Dora The Explorer: Dora Saves the Snow Princess,PS2,2008,Platform,Take-Two Interactive,72,24,7.5,The Fun Pimps Entertainment LLC,T
78929,The Incredible Hulk,PS2,2008,Action,Sega,50,4,6,Edge of Reality,T
38730,Mercenaries 2: World in Flames,PS2,2008,Shooter,Electronic Arts,49,10,7.4,Artificial Mind and Movement,T
72703,Saints Row: The Third,PC,2011,Action,THQ,84,22,8.1,Volition Inc.,M
44614,Ghost Trick: Phantom Detective,DS,2010,Adventure,Capcom,83,60,9,Capcom,T
35756,Tokimeki Memorial: Forever with You,SAT,1996,Simulation,Konami Digital Entertainment,72,24,7.5,Bethesda Softworks,RP
55887,MediEvil II,PS,1999,Action,Sony Computer Entertainment,72,24,7.5,Cohort Studios,AO
17321,Hunter: The Reckoning,XB,2002,Action,Interplay,79,28,8.9,High Voltage Software,M
83260,MX vs. ATV Untamed,PS2,2007,Racing,THQ,53,13,8.2,Rainbow Studios,E
70994,Rogue Trip: Vacation 2012,PS,1998,Racing,GT Interactive,72,24,7.5,SNK,E
39715,Phantasy Star Ã˜,DS,2008,Role-Playing,Sega,72,24,7.5,"Funatics Software, Funatics",T
41128,Dawn of Discovery,PC,2009,Simulation,Ubisoft,82,32,8.8,"Blue Byte, Related Designs",T
56790,Dai-4-Ji Super Robot Taisen,SNES,1995,Strategy,Banpresto,72,24,7.5,Silicon Studio,K-A
89483,Tales of Hearts,PSV,2013,Role-Playing,Namco Bandai Games,72,24,7.5,Razorworks,K-A
52313,Get Fit with Mel B,PS3,2010,Sports,Black Bean Games,73,4,5.8,Lightning Fish Games,E
71351,Ice Age: Dawn of the Dinosaurs,DS,2009,Action,Activision,72,24,7.5,Irem,M
16346,Pokemon Channel,GC,2003,Adventure,Nintendo,55,21,6,Ambrella,E
65761,Taiko no Tatsujin Portable DX,PSP,2011,Misc,Namco Bandai Games,72,24,7.5,Blue Planet Software,AO
82934,Etrian Odyssey IV: Legends of the Titans,3DS,2012,Role-Playing,Atlus,72,24,7.5,Realtime Worlds,RP
72792,Sesame Street: Elmo's A-to-Zoo Adventure,Wii,2010,Misc,Warner Bros. Interactive Entertainment,72,24,7.5,Deck 13,RP
29178,Iron Man 2,PSP,2010,Action,Sega,72,24,7.5,LucasArts,K-A
22424,Moto Racer World Tour,PS,2000,Racing,Sony Computer Entertainment,72,24,7.5,BudCat,M
33811,Virtua Tennis 2009,PS3,2009,Sports,Sega,70,34,6.3,Sumo Digital,E
24078,The Dog Island,Wii,2007,Adventure,Ubisoft,70,4,8.1,Yuke's,E
66664,NCAA Final Four 2000,PS,1999,Sports,989 Sports,72,24,7.5,Bandai,K-A
99382,Madagascar: Escape 2 Africa,PS2,2008,Action,Activision,56,4,5.8,Toys for Bob,E
87236,Hangman,2600,,Puzzle,Atari,72,24,7.5,Vatra,AO
86682,Need for Speed: Nitro,DS,2009,Racing,Electronic Arts,70,7,6.3,Firebrand Games,E10+
49714,Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,2009,Fighting,Namco Bandai Games,61,22,6.6,CyberConnect2,T
98294,Tiger Woods PGA Tour 08,PSP,2007,Sports,Electronic Arts,72,24,7.5,Rockstar Studios,AO
86242,Cabela's Dangerous Hunts 2009,Wii,2008,Sports,Activision Value,72,24,7.5,Tantatus,K-A
79748,Petz Rescue: Wildlife Vet,DS,2008,Simulation,Ubisoft,72,24,7.5,Toolbox Design,E10+
76277,Dancing with the Stars: We Dance!,Wii,2008,Misc,Activision,72,24,7.5,Carbine Studios,M
35710,Age of Empires III,PC,2005,Strategy,Microsoft Game Studios,81,52,7.7,Ensemble Studios,T
32536,Madden NFL 11,PSP,2010,Sports,Electronic Arts,72,24,7.5,Adrenium,K-A
89374,Gravitar,2600,1982,Action,Atari,72,24,7.5,Blue Tongue Entertainment,K-A
96248,EyeToy Play 2,PS2,2004,Misc,Sony Computer Entertainment,78,30,7,SCEE,E10+
53090,Mobile Suit Gundam: Extreme VS Full Boost,PS3,2014,Fighting,Namco Bandai Games,72,24,7.5,Destineer,AO
26817,Dance Dance Revolution Ultramix 3,XB,2005,Simulation,Konami Digital Entertainment,75,16,8.6,Konami,E10+
89695,LEGO Marvel Super Heroes,DS,2013,Action,Warner Bros. Interactive Entertainment,72,24,7.5,Cauldron Ltd.,E
48676,WWE SmackDown vs. Raw 2011,PS2,2010,Fighting,THQ,72,24,7.5,ArenaNet,AO
67900,Pro Evolution Soccer 2011 3D,3DS,2011,Sports,Konami Digital Entertainment,73,43,6.7,Konami,E
61575,Just Dance 2014,PS3,2013,Misc,Ubisoft,77,6,7.1,Ubisoft,E10+
92565,Wii Sports Club,WiiU,2014,Sports,Nintendo,68,21,7,Nintendo,E10+
93710,Harry Potter and the Prisoner of Azkaban,GC,2004,Action,Electronic Arts,67,22,7.3,EA Games,E
48105,Paws & Claws: Pampered Pets,DS,2009,Simulation,THQ,72,24,7.5,Epic Games,T
53444,Puppy Palace,DS,2008,Simulation,Ubisoft,72,24,7.5,"Dimps Corporation, Sonic Team",K-A
13631,Peppa Pig: The Game,Wii,2009,Misc,Pinnacle,72,24,7.5,Cauldron Ltd.,RP
66891,Skylanders Giants,WiiU,2012,Action,Activision,80,8,6.9,Vicarious Visions,E10+
51841,GRID 2,PS3,2013,Racing,Codemasters,82,20,6.6,Codemasters,E
40847,Solaris,2600,1986,Shooter,Atari,72,24,7.5,"Red Storm Entertainment, Ubisoft Montreal",K-A
67541,Resident Evil Zero,PS4,2016,Action,Capcom,72,24,7.5,"Artificial Studios, Immersion Software & Graphics",RP
40916,Super Dragon Ball Z,PS2,2006,Fighting,Atari,72,31,5.8,Crafts & Meister,T
34002,Scooby-Doo! and the Spooky Swamp,DS,2010,Action,Warner Bros. Interactive Entertainment,72,24,7.5,"Bandai Namco Games, Artdink",RP
73845,Petz Rescue: Ocean Patrol,DS,2008,Adventure,Ubisoft,72,24,7.5,Shade,M
13345,The Golden Compass,PSP,,Action,Sega,28,4,4.1,Shiny Entertainment,E10+
66239,Tobal 2,PS,1997,Fighting,SquareSoft,72,24,7.5,Skyworks Technologies,AO
75935,Farming Simulator 2015,PS3,2015,Simulation,Koch Media,72,24,7.5,"Number None Inc., Knockout Games",K-A
76372,NBA 2K10,Wii,2009,Sports,Take-Two Interactive,72,24,7.5,Rare Ltd.,AO
76590,Persona 5,PS4,2016,Role-Playing,Atlus,72,24,7.5,ITL,E10+
95591,Disney Sing It,PS3,2008,Misc,Disney Interactive Studios,54,11,3.5,Zoe Mode,E
71730,Tiger Woods PGA Tour 09,PS2,2008,Sports,Electronic Arts,72,24,7.5,BigPark,M
79804,Ultimate Spider-Man,GC,2005,Action,Activision,76,36,7.2,Treyarch,T
42218,NBA Inside Drive 2002,XB,2002,Sports,Microsoft Game Studios,72,24,7.5,Bunkasha Publishing,T
83231,Major League Baseball 2K6,X360,2006,Sports,Spike,66,22,3.9,Kush Games,E
71167,Imagine: Party Babyz,Wii,2008,Simulation,Ubisoft,72,24,7.5,Success,RP
37934,LEGO Star Wars III: The Clone Wars,PSP,2011,Action,LucasArts,72,24,7.5,Mad Doc Software,E
86863,NBA 2K7,PS3,2006,Sports,Take-Two Interactive,80,20,7.4,Visual Concepts,E
97703,Kileak: The DNA Imperative,PS,1994,Shooter,Sony Computer Entertainment,72,24,7.5,Moss,T
43910,Petz: Catz 2,PS2,2006,Simulation,Ubisoft,72,24,7.5,Big Sky Software,E
92338,Just Dance 4,WiiU,2012,Misc,Ubisoft,66,14,7.8,Ubisoft Paris,E10+
19612,Phantasy Star Portable 2: Infinity,PSP,2011,Role-Playing,Sega,72,24,7.5,Bohemia Interactive,M
12454,"Monsters, Inc. Scream Arena",GC,2002,Platform,THQ,39,7,4.7,Radical Entertainment,E
55775,Reel Fishing III,PS2,2003,Sports,Natsume,72,24,7.5,Raylight Studios,M
50362,Cabela's Deer Hunt 2005 Season,PS2,2004,Sports,Activision,72,24,7.5,ProSoft,E10+
98470,Monster Jam: Path of Destruction,DS,2010,Racing,Activision,72,24,7.5,Turn 10,RP
31353,Need for Speed: Hot Pursuit,PC,2010,Racing,Electronic Arts,86,14,6.7,Criterion Games,E10+
73410,Rampage: Total Destruction,PS2,2006,Action,Midway Games,51,34,7,"Pipeworks Software, Inc.",E10+
45445,High Heat Major League Baseball 2003,PS2,2002,Sports,3DO,84,23,7.9,3DO,E
50944,Trivial Pursuit,X360,2009,Misc,Electronic Arts,66,19,6.4,EA Bright Light,E
99843,Super Formation Soccer 94,SNES,1994,Sports,Human Entertainment,72,24,7.5,Cavia Inc.,E
70512,Kingdom Under Fire: Circle of Doom,X360,2007,Role-Playing,Microsoft Game Studios,55,44,5.9,Blueside,M
34817,Panzer Dragoon,SAT,1995,Shooter,Sega,72,24,7.5,"Neon Studios, Kaiko",AO
71611,Spider-Man: Friend or Foe,PS2,2007,Action,Activision,62,15,8.3,Next Level Games,E10+
46225,Yarudora Series Vol.1: Double Cast,PS,1998,Adventure,Sony Computer Entertainment,72,24,7.5,VU Games,E10+
56205,Rec Room Games,Wii,2009,Sports,Destineer,72,24,7.5,Tri-Crescendo,M
78559,EA Sports MMA,PS3,2010,Fighting,Electronic Arts,77,47,6.9,EA Tiburon,T
71907,Guitar Hero On Tour: Modern Hits,DS,2009,Misc,Activision,70,30,6.3,Activision,E10+
40491,Quake 4,X360,2005,Shooter,Activision,75,52,6.7,Raven Software,M
24715,Tiger Woods PGA Tour 14,PS3,2013,Sports,Electronic Arts,74,28,3.8,EA Tiburon,E
62950,Skate,PS3,2007,Sports,Electronic Arts,85,31,8.2,EA Black Box,T
62052,Cabela's Big Game Hunter 2012,Wii,2011,Sports,Activision,72,24,7.5,Kadokawa,E
94125,Fushigi no Dungeon: Furai no Shiren 2 - Oni Shuurai! Shiren Shiro!,N64,2000,Role-Playing,ChunSoft,72,24,7.5,Sun-Tec,RP
14195,Turok: Rage Wars,N64,1999,Shooter,Acclaim Entertainment,72,24,7.5,Climax Studios,T
20968,Scooby-Doo! Classic Creep Capers,N64,2000,Action,THQ,72,24,7.5,"Zoe Mode, HB Studios Multimedia",E10+
46508,Rage,PC,2011,Shooter,Bethesda Softworks,79,32,5.2,id Software,M
54932,Dragonfire,2600,1981,Action,Imagic,72,24,7.5,"EA Canada, Sensory Sweep",K-A
12843,Custom Robo,GC,2004,Role-Playing,Nintendo,65,31,8.1,Noise Inc.,T
53463,Prince of Persia: The Forgotten Sands,PSP,2010,Action,Ubisoft,65,10,7.4,Ubisoft Quebec,T
60722,BioShock The Collection,PS4,2016,Shooter,Take-Two Interactive,84,39,8.5,2K Games,M
92307,Theatrhythm Final Fantasy: Curtain Call,3DS,2014,Misc,Square Enix,83,52,8.2,Indies Zero,T
41487,DiRT 2,Wii,2009,Racing,Codemasters,51,10,5.5,Codemasters,E10+
96598,Pac-Man World 2,GC,2002,Action,Nintendo,74,18,8.3,Namco,E
49368,Kotoba no Puzzle: Mojipittan DS,DS,2007,Puzzle,Namco Bandai Games,72,24,7.5,Next Level Games,K-A
62768,Tomb Raider: Legend,X360,2006,Action,Eidos Interactive,80,54,7.3,Crystal Dynamics,T
53674,Rocket League,PS4,2016,Sports,505 Games,85,50,8.7,Psyonix,E
78677,The BIGS,Wii,2007,Sports,Take-Two Interactive,66,15,7.1,Blue Castle Games,E
55006,Barbie Horse Adventures: Blue Ribbon Race,GBA,2003,Sports,Knowledge Adventure,72,24,7.5,The Workshop,AO
31975,Destiny: The Taken King,PS3,2015,Shooter,Activision,72,24,7.5,David A. Palmer Productions,T
31964,Skylanders: SuperChargers,PS3,2015,Action,Activision,72,24,7.5,Psygnosis,M
27561,The Legend of Spyro: A New Beginning,DS,2006,Platform,Vivendi Games,68,10,6.8,Amaze Entertainment,E
22845,Imagine: Salon Stylist,DS,2009,Simulation,Ubisoft,72,24,7.5,Mad Doc Software,M
63725,Juiced 2: Hot Import Nights,PSP,2007,Racing,THQ,73,6,7.8,Juice Games,T
14119,Slime MoriMori Dragon Quest: Shougeki No Shippo Dan,GBA,2003,Adventure,Square Enix,72,24,7.5,Sunrise Interactive,K-A
13889,Dungeon Siege III,X360,2011,Role-Playing,Square Enix,72,55,5.9,Obsidian Entertainment,T
93438,Hell's Kitchen: The Game,DS,2008,Simulation,Ubisoft,72,24,7.5,Computer Artworks,AO
65214,DiRT Rally,PS4,2016,Racing,Codemasters,85,46,8.1,Codemasters,E
63552,NFL Street 2 Unleashed,PSP,2005,Sports,Electronic Arts,73,23,7.4,EA Tiburon,E
18871,Super Robot Taisen EX,SNES,1994,Strategy,Banpresto,72,24,7.5,Kuusou Kagaku,T
85463,FIFA Street 2,PS2,2006,Sports,Electronic Arts,59,27,7.7,EA Canada,E
25559,Virtua Tennis 2009,Wii,2009,Sports,Sega,73,33,7.7,Sumo Digital,E
53366,Overlord: Dark Legend,Wii,2009,Action,Codemasters,68,30,7.9,Climax Group,T
94499,Bottom of the 9th,N64,1999,Sports,Konami Digital Entertainment,72,24,7.5,Ganbarion,K-A
78122,The Legend of Spyro: The Eternal Night,DS,2007,Platform,Vivendi Games,56,4,2.7,Amaze Entertainment,E
40553,Shin Megami Tensei II,SNES,1994,Role-Playing,Atlus,72,24,7.5,Cooking Mama Limited,T
98713,Harry Potter and the Order of the Phoenix,PSP,2007,Action,Electronic Arts,52,11,7.6,EA Games,E10+
85083,Wanted: Weapons of Fate,X360,2009,Shooter,Warner Bros. Interactive Entertainment,62,61,7.5,GRIN,M
59122,Xenosaga Episode III: Also sprach Zarathustra,PS2,2006,Role-Playing,Namco Bandai Games,81,34,9,Monolith Soft,T
98660,Skylanders: Trap Team,XOne,2014,Action,Activision,72,24,7.5,"LucasArts, BioWare",AO
26111,Rune Factory: Frontier,Wii,2008,Role-Playing,Rising Star Games,79,34,8.5,Neverland,E10+
61405,Virtua Fighter 3tb,DC,1998,Fighting,Sega,72,24,7.5,Spicy Horse,RP
58629,Medieval II: Total War Gold Edition,PC,2008,Strategy,Sega,72,24,7.5,Kojima Productions,K-A
63660,Mini Ninjas,Wii,2009,Action,Eidos Interactive,79,9,8.3,Io Interactive,E10+
32674,Naruto Shippuden: Ninja Destiny 2,DS,2008,Fighting,Takara Tomy,55,12,5.7,Takara Tomy,T
57377,Mini-Yonku GB: Let's & Go!!,GB,1997,Strategy,ASCII Entertainment,72,24,7.5,EA Seattle,M
42863,Scribblenauts: Unlimited,WiiU,2012,Action,Warner Bros. Interactive Entertainment,73,42,7.4,5TH Cell,E10+
84175,The House of the Dead: Overkill - Extended Cut,PS3,2011,Shooter,Sega,72,24,7.5,Paradox Development,E10+
28091,Marvel: Ultimate Alliance,PSP,2006,Role-Playing,Activision,81,19,7.5,Vicarious Visions,T
52469,The Sims 2: Castaway,PS2,2007,Simulation,Electronic Arts,71,17,8,EA Redwood Shores,T
34708,NCAA Football 07,PSP,2006,Sports,Electronic Arts,75,16,7.9,EA Sports,E
36817,Batman: Arkham City,WiiU,2012,Action,Warner Bros. Interactive Entertainment,72,24,7.5,syn Sophia,M
64976,NBA Live 2003,XB,,Sports,Electronic Arts,82,17,8.8,EA Canada,E
50757,Fragile Dreams: Farewell Ruins of the Moon,Wii,2009,Role-Playing,Rising Star Games,67,41,8.3,Tri-Crescendo,T
64221,GoldenEye: Rogue Agent,GC,2004,Shooter,Electronic Arts,60,35,6.7,EA LA,T
97089,Need for Speed: The Run,PC,2011,Action,Electronic Arts,69,18,5.8,Black Box,T
68756,Zero4 Champ RR,SNES,1994,Sports,Media Rings,72,24,7.5,"Neversoft Entertainment, Underground Development",E10+
45810,Dragon Ball Z: Infinite World,PS2,2008,Fighting,Namco Bandai Games,48,17,7.9,Dimps Corporation,T
75814,Elite Beat Agents,DS,2006,Misc,Nintendo,87,51,8.6,iNiS,E10+
36794,Nonomura Byoin no Hitobito,SAT,1996,Adventure,Elf,72,24,7.5,Namco Bandai Games America,E
54239,ESPN X Games Skateboarding,PS2,2001,Sports,Konami Digital Entertainment,58,15,7.8,KCEO,E
21116,Sid Meier's Civilization: Beyond Earth,PC,2014,Strategy,Take-Two Interactive,81,78,5.5,Firaxis Games,E10+
90415,NHL 15,PS3,2014,Sports,Electronic Arts,72,24,7.5,FuRyu,K-A
82224,Castlevania: Order of Ecclesia,DS,2008,Platform,Konami Digital Entertainment,85,46,8.7,Konami,T
61000,Build-A-Bear Workshop: A Friend Fur All Seasons,Wii,2008,Simulation,Game Factory,72,24,7.5,The Game Factory,AO
68485,Dreamworks Madagascar Kartz,DS,2009,Racing,Activision,72,24,7.5,"Spike Chunsoft, Chime",E
27082,Left 4 Dead 2,PC,2009,Shooter,Valve Software,89,55,8.5,Valve Software,M
55465,Green Day: Rock Band,Wii,2010,Misc,MTV Games,76,12,8.8,Harmonix Music Systems,T
68406,"999: Nine Hours, Nine Persons, Nine Doors",DS,2009,Adventure,ChunSoft,72,24,7.5,Inti,K-A
17714,Super Fire ProWrestling Special,SNES,1994,Fighting,Human Entertainment,72,24,7.5,Ninja Studio,AO
25791,Star Fox: Zero,WiiU,2016,Shooter,Nintendo,69,82,7.4,PlatinumGames,E10+
30834,SAW,PS3,2009,Action,Konami Digital Entertainment,59,41,6.4,Zombie Studios,M
84155,Yuu Yuu Hakusho,SNES,1993,Fighting,Namco Bandai Games,72,24,7.5,SuperVillain Studios,K-A
13236,Tom Clancy's HAWX 2,X360,2010,Action,Ubisoft,68,57,6.3,Ubisoft,T
55996,Kamaitachi no Yoru 2,PS2,2002,Adventure,ChunSoft,72,24,7.5,"Ubisoft Barcelona, Ubisoft Reflections",K-A
36922,High Heat Major League Baseball 2004,PS2,2003,Sports,3DO,83,17,8.1,3DO,E
63108,Robots,PS2,2005,Action,Vivendi Games,53,6,6,Eurocom Entertainment Software,E
54399,NARC,PS2,2005,Shooter,Midway Games,50,24,7,Point of View,M
94676,One Piece: Gigant Battle!,DS,2010,Fighting,Namco Bandai Games,72,24,7.5,Pinegrow,E10+
38969,Dragon Ball Z: Attack of the Saiyans,DS,2009,Role-Playing,Namco Bandai Games,73,21,7.9,Monolith Soft,E10+
70230,My Horse & Me,DS,2007,Sports,Atari,72,24,7.5,LucasArts,M
52122,Bionic Commando,PS3,2009,Platform,Capcom,71,48,7.4,GRIN,M
58663,Monster Rancher 3,PS2,2001,Simulation,Tecmo Koei,77,13,8.5,Tecmo,E
82326,The Incredibles: Rise of the Underminer,PS2,2005,Action,THQ,60,12,7.1,Heavy Iron Studios,E10+
88418,Sword Art Online: Lost Song,PSV,2015,Role-Playing,Namco Bandai Games,70,4,7.1,"Bandai Namco Games, Artdink",T
95638,MechWarrior 2: 31st Century Combat,PS,1997,Simulation,Activision,72,24,7.5,EA Seattle,RP
87880,Zoo Tycoon (2013),XOne,2013,Simulation,Microsoft Game Studios,72,24,7.5,Blue Planet Software,AO
58283,Hamtaro: Ham-Ham Heartbreak,GBA,2002,Action,Nintendo,72,7,9.3,Pax Softonica,E
64906,Okage: Shadow King,PS2,2001,Role-Playing,Sony Computer Entertainment,70,23,8.5,Zener Works,T
85478,Mobile Suit Z-Gundam,PS,1997,Action,Namco Bandai Games,72,24,7.5,Pax Softonica,M
82220,Cubix Robots for Everyone: Clash 'n' Bash,GBA,,Action,Unknown,72,24,7.5,Raster,T
92305,BlazBlue: Calamity Trigger,X360,2009,Fighting,PQube,86,51,8.5,Arc System Works,T
47860,Kirby's Dream Land 3,SNES,1997,Platform,Nintendo,72,24,7.5,Indi,M
65836,Big Bass World Championship,PS,1997,Sports,Starfish,72,24,7.5,Techland,T
61313,NFL GameDay 2001,PS2,2000,Sports,Sony Computer Entertainment,72,24,7.5,Acclaim Studios Manchester,E
72398,NBA 2K6,XB,2005,Action,Take-Two Interactive,84,27,8.7,Visual Concepts,E
34446,Saban's Power Rangers: Lightspeed Rescue,N64,2000,Action,THQ,72,24,7.5,The Sims Studio,RP
71199,Tetrisphere,N64,1997,Puzzle,Nintendo,72,24,7.5,Confounding Factor,RP
65304,Jurassic Park,NES,1993,Action,Ocean,72,24,7.5,PlatinumGames,E10+
50719,Mystical Ninja starring Goemon,N64,1997,Action,Konami Digital Entertainment,72,24,7.5,MASA Group,AO
32125,Marvel Super Hero Squad,Wii,2009,Fighting,THQ,49,16,6.2,Blue Tongue Entertainment,E10+
86095,The Chronicles of Narnia: Prince Caspian,Wii,2008,Action,Disney Interactive Studios,63,5,7.1,Traveller's Tales,T
15603,World's Scariest Police Chases,PS,2001,Racing,Activision,54,16,6.3,UDS,T
14968,Shaun Palmer's Pro Snowboarder,GBA,2001,Sports,Activision,72,24,7.5,Kung Fu Factory,K-A
24421,North American Hunting Extravaganza,Wii,2008,Sports,Zushi Games,72,24,7.5,Boomzap,RP
87982,ZhuZhu Pets: Featuring The Wild Bunch,Wii,2010,Simulation,Activision,72,24,7.5,Mercury Steam,E10+
19037,MechAssault 2: Lone Wolf,XB,2004,Simulation,Microsoft Game Studios,81,66,7.5,Day 1 Studios,T
31929,Valkyrie Profile: Lenneth,PSP,2006,Role-Playing,Square Enix,80,39,8.4,TOSE,T
20464,Hamster Club 3,GBA,2002,Simulation,Jorudan,72,24,7.5,Anchor,E10+
53939,Breath of Fire II,SNES,1994,Role-Playing,Laguna,72,24,7.5,Bigbig Studios,E10+
68578,LEGO Racers,PS,1999,Racing,LEGO Media,72,24,7.5,Genki,AO
27898,Just Dance 2016,PS4,2015,Misc,Ubisoft,73,10,6.8,Ubisoft,E10+
15431,ESPN NFL Football,XB,2003,Sports,Sega,91,25,8.9,Visual Concepts,E
91338,Naruto: Ultimate Ninja 3 (JP sales),PS2,2005,Fighting,Atari,72,24,7.5,"Square Enix, Think and Feel",AO
11808,Rapala Pro Fishing,PS2,2004,Sports,Zoo Digital Publishing,59,6,8.7,Activision,E
82652,ATV/Monster Truck Mayhem,DS,2007,Racing,"Destination Software, Inc",72,24,7.5,Visual Concepts,M
